"uniprot_id"	"disopred_percent_bin"	"iupred_percent_bin"
"15213"	"P14174"	"low"	"low"
"15214"	"Q9ULD2"	"high"	"high"
"15215"	"Q14264"	"mid"	"low"
"15216"	"O00418"	"high"	"high"
"15217"	"Q16206"	"high"	"mid"
"15218"	"A6NLF2"	"high"	"high"
"15219"	"Q9Y6B2"	"high"	"high"
"15220"	"Q5T8I3"	"high"	"high"
"15221"	"Q8N4Y2"	"high"	"high"
"15222"	"Q14152"	"high"	"high"
"15223"	"Q96Q35"	"mid"	"mid"
"15224"	"A6NEW6"	"high"	"high"
"15225"	"Q8N9E0"	"high"	"high"
"15226"	"A6NE21"	"high"	"high"
"15227"	"Q8IYT1"	"high"	"high"
"15228"	"A1L162"	"high"	"high"
"15229"	"P81408"	"high"	"high"
"15230"	"Q6P179"	"low"	"low"
"15231"	"Q96DZ1"	"mid"	"mid"
"15232"	"Q8TCP9"	"low"	"mid"
"15233"	"A6NFA0"	"high"	"high"
"15234"	"Q96PL5"	"mid"	"low"
"15235"	"Q8TAM6"	"high"	"high"
"15236"	"Q5XKK7"	"high"	"high"
"15237"	"O00519"	"low"	"low"
"15238"	"Q8TAG9"	"low"	"low"
"15239"	"Q96DF8"	"high"	"high"
"15240"	"O95936"	"high"	"high"
"15241"	"Q8TBE3"	"mid"	"high"
"15242"	"Q13045"	"low"	"mid"
"15243"	"P54760"	"mid"	"mid"
"15244"	"Q9HCM7"	"high"	"high"
"15245"	"P16591"	"mid"	"mid"
"15246"	"Q8IX29"	"high"	"high"
"15247"	"Q9NP95"	"mid"	"mid"
"15248"	"P22455"	"mid"	"mid"
"15249"	"Q14314"	"mid"	"mid"
"15250"	"Q8N612"	"high"	"high"
"15251"	"Q9NWN3"	"high"	"high"
"15252"	"Q0JRZ9"	"high"	"high"
"15253"	"Q4G163"	"high"	"high"
"15254"	"Q5D862"	"high"	"high"
"15255"	"P98095"	"mid"	"high"
"15256"	"Q9UK73"	"low"	"low"
"15257"	"P02679"	"mid"	"mid"
"15258"	"Q969F0"	"high"	"high"
"15259"	"Q8IYD8"	"high"	"mid"
"15260"	"P04066"	"low"	"low"
"15261"	"O60353"	"high"	"mid"
"15262"	"Q96ME1"	"low"	"low"
"15263"	"Q8NA03"	"high"	"high"
"15264"	"Q12951"	"high"	"high"
"15265"	"O43603"	"high"	"low"
"15266"	"O15409"	"high"	"high"
"15267"	"O43826"	"low"	"low"
"15268"	"A6NI86"	"high"	"high"
"15269"	"A6NDE8"	"high"	"high"
"15270"	"P28472"	"mid"	"mid"
"15271"	"O14908"	"mid"	"high"
"15272"	"P78334"	"high"	"mid"
"15273"	"P48546"	"mid"	"mid"
"15274"	"P20718"	"low"	"mid"
"15275"	"P51810"	"mid"	"mid"
"15276"	"Q9UHW5"	"low"	"low"
"15277"	"Q5TC63"	"low"	"low"
"15278"	"P43304"	"low"	"low"
"15279"	"Q16778"	"mid"	"high"
"15280"	"P23610"	"mid"	"mid"
"15281"	"P42262"	"low"	"low"
"15282"	"P05981"	"low"	"low"
"15283"	"Q86V97"	"low"	"mid"
"15284"	"P48549"	"high"	"mid"
"15285"	"O95970"	"low"	"low"
"15286"	"O95835"	"high"	"high"
"15287"	"Q86W92"	"high"	"high"
"15288"	"Q9H9A6"	"low"	"low"
"15289"	"Q96CX6"	"low"	"mid"
"15290"	"Q8N1G4"	"mid"	"mid"
"15291"	"Q8IZ02"	"mid"	"mid"
"15292"	"Q9H0V9"	"mid"	"low"
"15293"	"O43504"	"low"	"mid"
"15294"	"Q9HBW0"	"mid"	"low"
"15295"	"Q52LA3"	"mid"	"mid"
"15296"	"A0A0A0MT76"	"low"	"mid"
"15297"	"Q6PI73"	"mid"	"mid"
"15298"	"Q9GZU1"	"low"	"mid"
"15299"	"P43365"	"high"	"high"
"15300"	"Q9Y5V3"	"high"	"high"
"15301"	"Q96T53"	"low"	"low"
"15302"	"P45983"	"mid"	"mid"
"15303"	"Q8TCQ1"	"high"	"mid"
"15304"	"Q5VYS4"	"low"	"low"
"15305"	"Q06413"	"high"	"high"
"15306"	"A8MYZ0"	"mid"	"mid"
"15307"	"Q13164"	"high"	"high"
"15308"	"A6NCE7"	"low"	"low"
"15309"	"P26038"	"mid"	"high"
"15310"	"P20585"	"mid"	"mid"
"15311"	"Q9NX63"	"high"	"high"
"15312"	"Q96LB1"	"mid"	"low"
"15313"	"Q9NPB6"	"high"	"high"
"15314"	"P28799"	"low"	"low"
"15315"	"Q14831"	"mid"	"low"
"15316"	"Q2KHT4"	"mid"	"low"
"15317"	"P68871"	"low"	"low"
"15318"	"Q8N3Z3"	"low"	"low"
"15319"	"O95528"	"low"	"mid"
"15320"	"Q9NYZ3"	"high"	"high"
"15321"	"A1L0T0"	"low"	"low"
"15322"	"Q8TDS4"	"mid"	"mid"
"15323"	"Q8TD20"	"mid"	"low"
"15324"	"B2CW77"	"mid"	"high"
"15325"	"Q9NSA2"	"high"	"mid"
"15326"	"O95843"	"mid"	"mid"
"15327"	"Q16695"	"low"	"high"
"15328"	"Q02539"	"high"	"high"
"15329"	"Q9GZV7"	"low"	"low"
"15330"	"Q0VDF9"	"low"	"low"
"15331"	"P83110"	"mid"	"low"
"15332"	"P37235"	"low"	"mid"
"15333"	"P0CJ74"	"low"	"low"
"15334"	"Q9NSC5"	"high"	"high"
"15335"	"P78552"	"low"	"low"
"15336"	"Q5VWK5"	"mid"	"mid"
"15337"	"Q14197"	"mid"	"high"
"15338"	"O00425"	"mid"	"mid"
"15339"	"P52790"	"low"	"low"
"15340"	"Q9UPP2"	"high"	"high"
"15341"	"P35908"	"high"	"high"
"15342"	"Q86Y46"	"high"	"mid"
"15343"	"Q9H910"	"high"	"high"
"15344"	"Q8IZA0"	"mid"	"high"
"15345"	"Q9BZI1"	"high"	"high"
"15346"	"Q8WYH8"	"mid"	"high"
"15347"	"P56199"	"low"	"low"
"15348"	"Q96T52"	"mid"	"mid"
"15349"	"Q9C010"	"high"	"high"
"15350"	"O15503"	"mid"	"mid"
"15351"	"Q14974"	"low"	"low"
"15352"	"P78504"	"mid"	"mid"
"15353"	"C9JVW0"	"high"	"high"
"15354"	"P0DMQ5"	"high"	"high"
"15355"	"Q0VD86"	"mid"	"high"
"15356"	"P51460"	"high"	"mid"
"15357"	"O43736"	"low"	"low"
"15358"	"O60271"	"high"	"high"
"15359"	"P60329"	"low"	"low"
"15360"	"Q14571"	"high"	"mid"
"15361"	"Q96JJ6"	"high"	"high"
"15362"	"O75690"	"low"	"low"
"15363"	"Q96J84"	"high"	"mid"
"15364"	"P12532"	"low"	"mid"
"15365"	"Q9BYR5"	"low"	"low"
"15366"	"Q99706"	"mid"	"high"
"15367"	"Q15418"	"low"	"mid"
"15368"	"Q96FN5"	"high"	"high"
"15369"	"Q8TAE7"	"low"	"low"
"15370"	"P51812"	"mid"	"mid"
"15371"	"Q13241"	"mid"	"low"
"15372"	"Q9NR64"	"mid"	"mid"
"15373"	"Q9HA64"	"low"	"mid"
"15374"	"Q9H7Z6"	"mid"	"mid"
"15375"	"A0A0C4DH67"	"low"	"low"
"15376"	"Q9Y693"	"low"	"low"
"15377"	"P18428"	"low"	"low"
"15378"	"P07098"	"low"	"low"
"15379"	"Q1X8D7"	"high"	"high"
"15380"	"O43561"	"high"	"high"
"15381"	"A1A4G5"	"high"	"high"
"15382"	"Q96PB8"	"mid"	"low"
"15383"	"A6NCL2"	"mid"	"low"
"15384"	"P0CW19"	"mid"	"mid"
"15385"	"Q1L5Z9"	"mid"	"mid"
"15386"	"Q8N149"	"mid"	"mid"
"15387"	"Q8TAP4"	"low"	"low"
"15388"	"Q9HD34"	"low"	"low"
"15389"	"Q969V1"	"mid"	"low"
"15390"	"Q7Z304"	"low"	"mid"
"15391"	"O43708"	"low"	"mid"
"15392"	"Q8N7X4"	"high"	"high"
"15393"	"O75444"	"high"	"high"
"15394"	"Q8IWC1"	"high"	"high"
"15395"	"P35410"	"high"	"low"
"15396"	"Q16674"	"mid"	"low"
"15397"	"A6NFX1"	"mid"	"mid"
"15398"	"Q9H7H0"	"mid"	"mid"
"15399"	"Q02297"	"high"	"high"
"15400"	"Q9HAP2"	"high"	"high"
"15401"	"A0A087WXM9"	"high"	"high"
"15402"	"Q6P2C8"	"low"	"mid"
"15403"	"P00540"	"low"	"low"
"15404"	"Q99549"	"high"	"high"
"15405"	"Q8IXL7"	"high"	"mid"
"15406"	"P0C0S5"	"mid"	"high"
"15407"	"P69905"	"low"	"low"
"15408"	"O95714"	"high"	"mid"
"15409"	"Q9BSE4"	"high"	"high"
"15410"	"P04196"	"high"	"high"
"15411"	"P35367"	"high"	"mid"
"15412"	"Q96ED9"	"mid"	"high"
"15413"	"O14792"	"mid"	"mid"
"15414"	"A6NJ69"	"low"	"low"
"15415"	"Q86SU0"	"high"	"high"
"15416"	"P15814"	"mid"	"high"
"15417"	"O95998"	"mid"	"mid"
"15418"	"Q8NFR9"	"mid"	"low"
"15419"	"P14784"	"high"	"high"
"15420"	"P24593"	"mid"	"high"
"15421"	"P08887"	"mid"	"mid"
"15422"	"Q9Y6W8"	"mid"	"low"
"15423"	"Q8NI38"	"low"	"mid"
"15424"	"P23677"	"high"	"high"
"15425"	"Q9BX67"	"mid"	"mid"
"15426"	"Q9BY32"	"low"	"low"
"15427"	"Q8N9B5"	"high"	"high"
"15428"	"Q8IUC0"	"low"	"low"
"15429"	"Q5JUW0"	"low"	"low"
"15430"	"P17252"	"mid"	"mid"
"15431"	"A0A075B6P5"	"low"	"low"
"15432"	"Q13571"	"low"	"low"
"15433"	"Q5TA79"	"high"	"low"
"15434"	"Q96JA1"	"mid"	"mid"
"15435"	"P83369"	"high"	"high"
"15436"	"Q8TCA0"	"low"	"low"
"15437"	"Q7L1W4"	"mid"	"mid"
"15438"	"A6NK58"	"low"	"low"
"15439"	"Q5VXI9"	"low"	"low"
"15440"	"P49641"	"mid"	"low"
"15441"	"Q99759"	"high"	"high"
"15442"	"Q8WWY6"	"mid"	"mid"
"15443"	"Q5TCX8"	"high"	"high"
"15444"	"O43324"	"low"	"low"
"15445"	"Q8NA82"	"high"	"high"
"15446"	"Q6N075"	"mid"	"low"
"15447"	"Q502X0"	"low"	"mid"
"15448"	"Q96DE0"	"low"	"low"
"15449"	"Q8NEH6"	"low"	"high"
"15450"	"Q96HJ5"	"mid"	"mid"
"15451"	"A6NI15"	"high"	"high"
"15452"	"P49959"	"high"	"high"
"15453"	"P51512"	"mid"	"mid"
"15454"	"Q9Y4B5"	"high"	"high"
"15455"	"P60323"	"high"	"high"
"15456"	"O00533"	"mid"	"mid"
"15457"	"Q96L15"	"mid"	"low"
"15458"	"Q5VTT5"	"mid"	"mid"
"15459"	"Q8N9F0"	"mid"	"mid"
"15460"	"Q96EZ4"	"low"	"mid"
"15461"	"Q6IQ20"	"mid"	"mid"
"15462"	"Q86XR2"	"mid"	"mid"
"15463"	"P20592"	"mid"	"mid"
"15464"	"Q16517"	"mid"	"low"
"15465"	"O00634"	"low"	"mid"
"15466"	"Q9GZT8"	"low"	"low"
"15467"	"Q9C000"	"mid"	"mid"
"15468"	"Q9UJM8"	"low"	"low"
"15469"	"Q8NC69"	"low"	"low"
"15470"	"P14317"	"high"	"high"
"15471"	"Q15751"	"high"	"mid"
"15472"	"Q86YM7"	"high"	"high"
"15473"	"Q9Y5N1"	"high"	"mid"
"15474"	"P10321"	"mid"	"mid"
"15475"	"P01871"	"mid"	"mid"
"15476"	"A0M8Q6"	"low"	"high"
"15477"	"A6NGN9"	"mid"	"low"
"15478"	"Q71H61"	"high"	"high"
"15479"	"Q9Y547"	"mid"	"mid"
"15480"	"Q6ZMJ4"	"high"	"mid"
"15481"	"Q02363"	"high"	"mid"
"15482"	"Q02535"	"high"	"mid"
"15483"	"P98153"	"mid"	"high"
"15484"	"P20042"	"high"	"high"
"15485"	"Q13422"	"high"	"high"
"15486"	"Q7Z3Y8"	"high"	"mid"
"15487"	"Q9C075"	"mid"	"high"
"15488"	"Q6A163"	"high"	"low"
"15489"	"Q6DN14"	"high"	"high"
"15490"	"P49895"	"mid"	"low"
"15491"	"Q8WZA9"	"low"	"high"
"15492"	"A6NDP7"	"low"	"low"
"15493"	"Q96CN7"	"low"	"low"
"15494"	"Q13683"	"mid"	"mid"
"15495"	"O14732"	"low"	"low"
"15496"	"P52292"	"mid"	"mid"
"15497"	"Q9NQC1"	"high"	"high"
"15498"	"P16144"	"mid"	"mid"
"15499"	"P15884"	"high"	"high"
"15500"	"P28290"	"high"	"high"
"15501"	"P27144"	"low"	"mid"
"15502"	"P26371"	"low"	"low"
"15503"	"Q07666"	"high"	"high"
"15504"	"Q13976"	"low"	"mid"
"15505"	"Q8N109"	"high"	"high"
"15506"	"A5PL33"	"high"	"high"
"15507"	"O60229"	"high"	"mid"
"15508"	"Q92952"	"mid"	"high"
"15509"	"Q96RP8"	"mid"	"low"
"15510"	"Q12791"	"mid"	"mid"
"15511"	"Q8N3X6"	"high"	"high"
"15512"	"Q9UKR0"	"low"	"low"
"15513"	"Q9UNZ5"	"high"	"high"
"15514"	"Q8IZD2"	"high"	"high"
"15515"	"A0A0C4DH55"	"low"	"low"
"15516"	"A8MZ59"	"high"	"high"
"15517"	"P13473"	"mid"	"mid"
"15518"	"Q8N8F7"	"mid"	"low"
"15519"	"Q3MHD2"	"mid"	"mid"
"15520"	"Q3KQU3"	"high"	"high"
"15521"	"O43283"	"high"	"high"
"15522"	"Q9NQ48"	"low"	"mid"
"15523"	"A6NHS7"	"high"	"mid"
"15524"	"Q96LZ2"	"high"	"high"
"15525"	"P41279"	"mid"	"mid"
"15526"	"O43318"	"high"	"high"
"15527"	"Q8N8R3"	"low"	"low"
"15528"	"P43364"	"high"	"high"
"15529"	"Q9NXJ0"	"high"	"mid"
"15530"	"P01718"	"low"	"low"
"15531"	"Q8N729"	"high"	"high"
"15532"	"Q96RN5"	"high"	"high"
"15533"	"Q6NW34"	"high"	"mid"
"15534"	"Q96EH3"	"high"	"mid"
"15535"	"Q9P0L2"	"high"	"high"
"15536"	"P55083"	"mid"	"low"
"15537"	"P53779"	"mid"	"mid"
"15538"	"P04733"	"low"	"low"
"15539"	"Q765P7"	"high"	"high"
"15540"	"Q96KJ4"	"mid"	"mid"
"15541"	"Q14919"	"high"	"high"
"15542"	"Q9HC58"	"high"	"mid"
"15543"	"O15049"	"high"	"high"
"15544"	"Q96M43"	"high"	"high"
"15545"	"Q8WU39"	"mid"	"mid"
"15546"	"Q8N6N6"	"mid"	"low"
"15547"	"P32519"	"high"	"high"
"15548"	"Q9GZT9"	"high"	"high"
"15549"	"P0CG43"	"mid"	"high"
"15550"	"O00321"	"high"	"high"
"15551"	"Q8N9W8"	"mid"	"high"
"15552"	"Q96PZ2"	"mid"	"mid"
"15553"	"Q13868"	"low"	"low"
"15554"	"A6NC97"	"low"	"low"
"15555"	"Q15910"	"mid"	"high"
"15556"	"P50548"	"high"	"high"
"15557"	"Q9C0D9"	"low"	"low"
"15558"	"Q96RQ1"	"low"	"low"
"15559"	"Q9UKR5"	"low"	"low"
"15560"	"Q96SL8"	"low"	"high"
"15561"	"Q53EP0"	"mid"	"mid"
"15562"	"Q06787"	"high"	"high"
"15563"	"Q7Z7B0"	"high"	"high"
"15564"	"Q6PJ61"	"high"	"high"
"15565"	"P0C7X4"	"low"	"low"
"15566"	"Q01362"	"high"	"low"
"15567"	"Q92914"	"high"	"mid"
"15568"	"P31995"	"mid"	"mid"
"15569"	"P23142"	"low"	"low"
"15570"	"P02751"	"mid"	"high"
"15571"	"O15287"	"low"	"low"
"15572"	"Q9H461"	"mid"	"mid"
"15573"	"Q9H0R6"	"low"	"mid"
"15574"	"Q6P4F1"	"mid"	"low"
"15575"	"P54826"	"high"	"mid"
"15576"	"O76087"	"high"	"high"
"15577"	"A6NGK3"	"high"	"high"
"15578"	"P34059"	"low"	"low"
"15579"	"P57057"	"mid"	"low"
"15580"	"Q96A11"	"mid"	"mid"
"15581"	"Q99501"	"high"	"high"
"15582"	"Q7Z7M9"	"high"	"high"
"15583"	"Q8NHY3"	"high"	"high"
"15584"	"P02792"	"low"	"low"
"15585"	"Q04609"	"low"	"low"
"15586"	"A6NER3"	"high"	"high"
"15587"	"Q53GS7"	"mid"	"high"
"15588"	"P18507"	"mid"	"low"
"15589"	"Q99928"	"mid"	"low"
"15590"	"Q8TF64"	"mid"	"mid"
"15591"	"Q8IWJ2"	"high"	"high"
"15592"	"Q04446"	"low"	"low"
"15593"	"P16383"	"high"	"high"
"15594"	"P33402"	"mid"	"mid"
"15595"	"Q6P9A2"	"mid"	"low"
"15596"	"A8MQT2"	"high"	"high"
"15597"	"Q5T3I0"	"high"	"high"
"15598"	"P51654"	"mid"	"mid"
"15599"	"Q99680"	"high"	"low"
"15600"	"Q9ULK0"	"mid"	"mid"
"15601"	"Q9P1Z3"	"high"	"high"
"15602"	"Q7Z2G1"	"high"	"high"
"15603"	"Q5T8I9"	"mid"	"mid"
"15604"	"Q12840"	"high"	"high"
"15605"	"Q9H252"	"high"	"high"
"15606"	"Q16566"	"high"	"mid"
"15607"	"Q68DU8"	"high"	"mid"
"15608"	"A8MYU2"	"mid"	"mid"
"15609"	"Q8TDN2"	"mid"	"mid"
"15610"	"Q9ULS6"	"mid"	"low"
"15611"	"Q9P2G3"	"low"	"mid"
"15612"	"Q9UIC8"	"low"	"low"
"15613"	"P32004"	"mid"	"mid"
"15614"	"A0A0A0MRZ7"	"low"	"low"
"15615"	"Q6P1M3"	"mid"	"mid"
"15616"	"Q96B96"	"mid"	"low"
"15617"	"A8MUM7"	"low"	"low"
"15618"	"O95447"	"high"	"high"
"15619"	"Q96EK9"	"low"	"high"
"15620"	"P01597"	"low"	"low"
"15621"	"Q96DT0"	"low"	"low"
"15622"	"Q9Y383"	"high"	"high"
"15623"	"Q9NS86"	"low"	"low"
"15624"	"Q96M69"	"high"	"mid"
"15625"	"Q96L11"	"mid"	"high"
"15626"	"Q5SZI1"	"high"	"high"
"15627"	"Q8WYB5"	"high"	"high"
"15628"	"Q9BY71"	"mid"	"low"
"15629"	"Q9NR82"	"high"	"high"
"15630"	"Q8TE12"	"high"	"high"
"15631"	"Q6P1Q0"	"mid"	"low"
"15632"	"Q9NUN5"	"low"	"low"
"15633"	"Q9P244"	"high"	"mid"
"15634"	"Q8IVV2"	"low"	"mid"
"15635"	"A6NI73"	"mid"	"mid"
"15636"	"Q13136"	"high"	"high"
"15637"	"Q8TDD5"	"low"	"low"
"15638"	"P02686"	"high"	"high"
"15639"	"P43366"	"high"	"high"
"15640"	"Q9Y6R4"	"high"	"mid"
"15641"	"O95382"	"mid"	"mid"
"15642"	"O15481"	"high"	"high"
"15643"	"Q96N66"	"low"	"low"
"15644"	"A0A075B6I0"	"low"	"mid"
"15645"	"P0DM35"	"low"	"low"
"15646"	"A0A075B6K5"	"low"	"mid"
"15647"	"A0A075B6J1"	"low"	"mid"
"15648"	"Q9Y2X0"	"low"	"mid"
"15649"	"Q15843"	"low"	"mid"
"15650"	"Q7L5Y9"	"low"	"low"
"15651"	"Q71F56"	"high"	"high"
"15652"	"Q86YW9"	"high"	"high"
"15653"	"P29966"	"high"	"high"
"15654"	"Q9ULX9"	"high"	"high"
"15655"	"Q5U5Q3"	"high"	"high"
"15656"	"A9UHW6"	"low"	"low"
"15657"	"Q96A46"	"low"	"mid"
"15658"	"Q6J272"	"mid"	"high"
"15659"	"Q9H9B1"	"high"	"high"
"15660"	"Q05BU3"	"mid"	"high"
"15661"	"O14944"	"high"	"low"
"15662"	"F2Z333"	"mid"	"low"
"15663"	"Q9Y2H6"	"mid"	"mid"
"15664"	"Q9Y5Z7"	"high"	"mid"
"15665"	"O15197"	"mid"	"mid"
"15666"	"P22087"	"mid"	"high"
"15667"	"Q9UGM5"	"mid"	"high"
"15668"	"P22607"	"mid"	"mid"
"15669"	"Q9UH90"	"mid"	"mid"
"15670"	"Q13643"	"low"	"low"
"15671"	"P07332"	"mid"	"mid"
"15672"	"Q96DB9"	"high"	"high"
"15673"	"Q9NVI1"	"mid"	"low"
"15674"	"Q8N4E7"	"mid"	"mid"
"15675"	"A0AVI2"	"mid"	"low"
"15676"	"O60774"	"low"	"low"
"15677"	"P10070"	"high"	"high"
"15678"	"Q8TEQ6"	"mid"	"mid"
"15679"	"O14610"	"low"	"mid"
"15680"	"P51674"	"low"	"low"
"15681"	"P30968"	"low"	"low"
"15682"	"P04899"	"low"	"low"
"15683"	"Q86SR1"	"low"	"mid"
"15684"	"Q8TDV5"	"mid"	"low"
"15685"	"Q7Z602"	"low"	"low"
"15686"	"Q86YW7"	"mid"	"low"
"15687"	"Q5T848"	"high"	"high"
"15688"	"P02008"	"low"	"low"
"15689"	"P09341"	"high"	"low"
"15690"	"Q75N03"	"high"	"high"
"15691"	"O00178"	"mid"	"high"
"15692"	"Q9NZI5"	"high"	"mid"
"15693"	"P49019"	"mid"	"mid"
"15694"	"Q9Y5R4"	"low"	"low"
"15695"	"Q9NWT6"	"low"	"mid"
"15696"	"Q02156"	"mid"	"mid"
"15697"	"Q9H2S1"	"mid"	"mid"
"15698"	"Q6JVE6"	"mid"	"low"
"15699"	"Q53H82"	"low"	"low"
"15700"	"P01594"	"low"	"low"
"15701"	"P16150"	"high"	"high"
"15702"	"Q86WU2"	"low"	"low"
"15703"	"O43766"	"mid"	"mid"
"15704"	"Q8IYD9"	"high"	"high"
"15705"	"Q9HCC9"	"high"	"high"
"15706"	"O15116"	"low"	"low"
"15707"	"Q6ZRR7"	"low"	"low"
"15708"	"Q9P2M1"	"low"	"low"
"15709"	"Q86VH4"	"mid"	"mid"
"15710"	"Q86X40"	"low"	"low"
"15711"	"Q9HAT1"	"mid"	"mid"
"15712"	"Q8N485"	"low"	"low"
"15713"	"Q96KR4"	"mid"	"low"
"15714"	"Q9Y234"	"low"	"low"
"15715"	"Q6ZMQ8"	"high"	"high"
"15716"	"Q8IVH8"	"high"	"high"
"15717"	"O60476"	"mid"	"mid"
"15718"	"Q8TC05"	"high"	"high"
"15719"	"O60299"	"high"	"high"
"15720"	"O60336"	"high"	"high"
"15721"	"Q8WZ33"	"low"	"low"
"15722"	"P11226"	"high"	"high"
"15723"	"Q9H9K5"	"low"	"low"
"15724"	"Q14696"	"high"	"high"
"15725"	"P35240"	"mid"	"high"
"15726"	"Q6NUT3"	"mid"	"low"
"15727"	"Q4VC31"	"low"	"low"
"15728"	"Q6UX53"	"low"	"low"
"15729"	"Q96HT8"	"mid"	"high"
"15730"	"Q9NZJ7"	"mid"	"mid"
"15731"	"P78417"	"low"	"mid"
"15732"	"Q9H4S2"	"high"	"high"
"15733"	"Q16478"	"mid"	"mid"
"15734"	"O60443"	"low"	"low"
"15735"	"Q9C0E4"	"high"	"high"
"15736"	"P51858"	"high"	"high"
"15737"	"Q96MH2"	"high"	"high"
"15738"	"Q6MZM0"	"low"	"low"
"15739"	"P20823"	"high"	"high"
"15740"	"Q9UBC0"	"high"	"high"
"15741"	"Q8NCD3"	"high"	"high"
"15742"	"Q58FG1"	"low"	"high"
"15743"	"Q9BVR0"	"mid"	"mid"
"15744"	"P0DOY2"	"low"	"high"
"15745"	"Q9NX55"	"high"	"high"
"15746"	"P60842"	"low"	"mid"
"15747"	"Q9H1B7"	"high"	"high"
"15748"	"Q9NZH6"	"mid"	"mid"
"15749"	"Q9H1K1"	"mid"	"mid"
"15750"	"Q6IE38"	"mid"	"low"
"15751"	"Q99456"	"high"	"mid"
"15752"	"Q6GPH6"	"mid"	"low"
"15753"	"Q6PHW0"	"mid"	"mid"
"15754"	"Q6UXX5"	"high"	"high"
"15755"	"P57087"	"mid"	"mid"
"15756"	"Q96S16"	"mid"	"mid"
"15757"	"Q6ZNG9"	"mid"	"mid"
"15758"	"P17540"	"low"	"low"
"15759"	"A8MTY7"	"low"	"low"
"15760"	"Q12809"	"high"	"high"
"15761"	"Q9NQR1"	"high"	"high"
"15762"	"Q8IU85"	"mid"	"mid"
"15763"	"Q96SI1"	"mid"	"mid"
"15764"	"Q7Z3B3"	"high"	"high"
"15765"	"Q9HB15"	"high"	"low"
"15766"	"Q6JEL2"	"low"	"low"
"15767"	"Q9H427"	"mid"	"mid"
"15768"	"Q92993"	"mid"	"high"
"15769"	"Q6JVE5"	"mid"	"mid"
"15770"	"Q6JVE9"	"mid"	"low"
"15771"	"P31025"	"mid"	"mid"
"15772"	"A0A075B6S5"	"low"	"low"
"15773"	"Q5T5A8"	"high"	"low"
"15774"	"Q6ZQX7"	"high"	"high"
"15775"	"Q14657"	"high"	"high"
"15776"	"Q5TA78"	"high"	"low"
"15777"	"Q9UQV4"	"mid"	"high"
"15778"	"O75197"	"mid"	"low"
"15779"	"Q96MC6"	"mid"	"mid"
"15780"	"Q9NRN9"	"low"	"low"
"15781"	"Q14D04"	"mid"	"mid"
"15782"	"Q96ER9"	"mid"	"mid"
"15783"	"Q9H3L0"	"mid"	"mid"
"15784"	"Q6ZSM3"	"mid"	"low"
"15785"	"Q504T8"	"high"	"high"
"15786"	"C0HLV8"	NA	NA
"15787"	"P09238"	"mid"	"low"
"15788"	"Q93083"	"low"	"low"
"15789"	"Q14686"	"high"	"high"
"15790"	"Q86W24"	"low"	"low"
"15791"	"P54296"	"mid"	"mid"
"15792"	"Q14596"	"high"	"high"
"15793"	"Q5VVJ2"	"high"	"high"
"15794"	"Q15120"	"low"	"mid"
"15795"	"Q3SYA9"	"high"	"high"
"15796"	"Q9ULC6"	"low"	"low"
"15797"	"Q8N699"	"mid"	"low"
"15798"	"P10244"	"high"	"high"
"15799"	"Q86UY6"	"mid"	"mid"
"15800"	"O96009"	"low"	"low"
"15801"	"Q9H009"	"high"	"high"
"15802"	"P48645"	"mid"	"mid"
"15803"	"Q8TAU0"	"high"	"high"
"15804"	"Q9NX24"	"mid"	"mid"
"15805"	"Q8IVI9"	"high"	"mid"
"15806"	"Q13287"	"low"	"mid"
"15807"	"Q6ZUT1"	"high"	"high"
"15808"	"A8MWY0"	"mid"	"low"
"15809"	"Q3SY89"	"high"	"high"
"15810"	"Q8NFI3"	"low"	"mid"
"15811"	"Q9HB03"	"low"	"low"
"15812"	"Q9NZB2"	"high"	"high"
"15813"	"Q6P1L5"	"high"	"high"
"15814"	"A8MX19"	"high"	"high"
"15815"	"Q6NSI3"	"high"	"high"
"15816"	"Q5RKV6"	"low"	"high"
"15817"	"A8MZ36"	"low"	"high"
"15818"	"A1A519"	"high"	"high"
"15819"	"A8MVW0"	"high"	"high"
"15820"	"Q5VUB5"	"high"	"high"
"15821"	"O76042"	"low"	"low"
"15822"	"Q5RHP9"	"high"	"high"
"15823"	"Q86X53"	"high"	"high"
"15824"	"Q9Y5Y0"	"mid"	"mid"
"15825"	"Q9UF33"	"mid"	"low"
"15826"	"P11166"	"low"	"low"
"15827"	"Q8N3F9"	"mid"	"mid"
"15828"	"Q96A29"	"mid"	"low"
"15829"	"Q11130"	"mid"	"low"
"15830"	"Q9UF56"	"high"	"mid"
"15831"	"Q96IV6"	"low"	"low"
"15832"	"Q6IN97"	"high"	"high"
"15833"	"Q5SYB0"	"high"	"high"
"15834"	"Q4V321"	"high"	"high"
"15835"	"P85037"	"high"	"high"
"15836"	"Q6PIV2"	"high"	"high"
"15837"	"Q6P531"	"mid"	"high"
"15838"	"Q9UEU5"	"high"	"high"
"15839"	"P48060"	"low"	"low"
"15840"	"A0A1W2PPG7"	"low"	"low"
"15841"	"Q17RS7"	"high"	"mid"
"15842"	"P55040"	"high"	"mid"
"15843"	"Q96EK6"	"low"	"low"
"15844"	"Q7Z4T8"	"low"	"low"
"15845"	"Q8TDV2"	"mid"	"low"
"15846"	"Q4AE62"	"low"	"mid"
"15847"	"Q6UXU4"	"mid"	"mid"
"15848"	"Q96MM7"	"mid"	"high"
