uniprot_id	disopred3perc	iupredperc	abundance	uniprot_symbols	entrez_id	is_HI	oncogene	ps_high_conf	drlps_drivers	dr_all_phase_sep	drpls_clients
Q99613	29.9	28.91	31.8	EIF3C EIF3S8	NA	NA	NA	NA	NA	1	NA
Q99614	38.01	54.79	50.8	TTC1 TPR1	NA	NA	NA	NA	NA	NA	NA
Q99615	13.15	11.33	26.6	DNAJC7 TPR2 TTC2	NA	NA	NA	NA	NA	1	1
Q99616	18.36	0	3.92	CCL13 MCP4 NCC1 SCYA13	NA	NA	NA	NA	NA	NA	NA
Q99618	79.85	100	2.17	CDCA3 C8 GRCC8 TOME1	NA	NA	NA	NA	NA	NA	NA
Q99619	7.98	31.55	0.011	SPSB2 GRCC9 SSB2	NA	NA	NA	NA	NA	NA	NA
Q99622	16.66	11.11	17.6	C12orf57 C10	NA	NA	NA	NA	NA	NA	NA
Q99623	15.38	1.67	526	PHB2 BAP REA	NA	NA	NA	NA	NA	1	1
Q99624	13.88	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99626	77.31	66.45	0.503	CDX2 CDX3	1045	NA	0	NA	NA	NA	NA
Q99627	11	0.95	71.1	COPS8 CSN8	NA	NA	NA	NA	NA	1	1
Q99633	23.09	15.49	2.27	PRPF18 HPRP18	NA	NA	NA	NA	NA	1	NA
Q99638	28.13	31.96	2.23	RAD9A	NA	NA	NA	NA	NA	NA	NA
Q99640	38.27	30.26	1.36	PKMYT1 MYT1	NA	NA	NA	NA	NA	NA	NA
Q99643	26.62	0	13.9	SDHC CYB560 SDH3	6391	1	0	NA	NA	NA	NA
Q99645	18.32	17.39	0.058	EPYC DSPG3 PGLB SLRR3B	NA	NA	NA	NA	NA	NA	NA
Q99650	24.51	3.57	0.735	OSMR OSMRB	NA	NA	NA	NA	NA	NA	NA
Q99653	6.15	15.89	35.3	CHP1 CHP	NA	NA	NA	NA	NA	1	1
Q99661	30.2	34.89	14.3	KIF2C KNSL6	NA	NA	NA	NA	NA	1	1
Q99665	22.85	12.64	0.059	IL12RB2	NA	NA	NA	NA	NA	NA	NA
Q99666	44.87	22.03	1.26	RGPD5 RANBP2L1 RGP5 RGP7 RGPD7; RGPD6 RANBP2L2 RGP6	NA	NA	NA	NA	NA	NA	NA
Q99674	66.44	65.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99675	16.56	6.62	0.208	CGRRF1 CGR19 RNF197	NA	NA	NA	NA	NA	NA	NA
Q99676	9.72	21.43	0.107	ZNF184	NA	NA	NA	NA	NA	NA	NA
Q99677	19.72	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99678	20.94	3.63	0.089	GPR20	NA	NA	NA	NA	NA	NA	NA
Q99679	19.48	0	0.22	GPR21	NA	NA	NA	NA	NA	NA	NA
Q99680	30.94	0	0.107	GPR22	NA	NA	NA	NA	NA	NA	NA
Q99683	23.87	10.4	0.891	MAP3K5 ASK1 MAPKKK5 MEKK5	NA	NA	NA	NA	NA	NA	NA
Q99684	48.1	31.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99685	6.93	6.93	66.7	MGLL	NA	NA	NA	NA	NA	NA	NA
Q99687	50.13	46.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99689	43.36	49.48	0.243	FEZ1	NA	NA	NA	NA	NA	1	1
Q99697	78.54	29.33	0.233	PITX2 ARP1 RGS RIEG RIEG1	5308	1	NA	NA	NA	NA	NA
Q99698	41.01	9.15	0.898	LYST CHS CHS1	1130	0	NA	NA	NA	1	1
Q99700	85.37	87.2	14.6	ATXN2 ATX2 SCA2 TNRC13	NA	NA	NA	NA	NA	1	1
Q99704	51.55	43.03	7.37	DOK1	NA	NA	NA	NA	NA	NA	NA
Q99705	30.33	14.45	1.01	MCHR1 GPR24 SLC1	NA	NA	NA	NA	NA	NA	NA
Q99706	23.87	33.95	0.323	KIR2DL4 CD158D KIR103AS	NA	NA	NA	NA	NA	NA	NA
Q99707	3.47	3.79	6.04	MTR	4548	0	NA	NA	NA	NA	NA
Q99708	73.57	54.29	NA	NA	5932	0	NA	NA	NA	1	1
Q99712	13.06	1.33	0.138	KCNJ15 KCNJ14	NA	NA	NA	NA	NA	NA	NA
Q99714	1.14	1.91	353	HSD17B10 ERAB HADH2 MRPP2 SCHAD SDR5C1 XH98G2	3028	0	NA	NA	NA	1	1
Q99715	38.36	31.47	14.9	COL12A1 COL12A1L	NA	NA	NA	NA	NA	NA	NA
Q99717	15.69	27.09	2.43	SMAD5 MADH5	NA	NA	NA	NA	NA	NA	NA
Q99719	21.95	14.09	37.9	SEPTIN5 PNUTL1 SEPT5	NA	NA	NA	NA	NA	1	1
Q99720	10.31	0	18.7	SIGMAR1 OPRS1 SRBP AAG8	NA	NA	NA	NA	NA	NA	NA
Q99726	22.16	19.84	0.18	SLC30A3 ZNT3	NA	NA	NA	NA	NA	NA	NA
Q99727	10.71	0.44	0.075	TIMP4	NA	NA	NA	NA	NA	NA	NA
Q99728	47.36	31.4	0.288	BARD1	580	1	0	NA	NA	1	1
Q99729	46.68	43.37	379	HNRNPAB ABBP1 HNRPAB	NA	NA	NA	NA	NA	1	1
Q99731	26.53	5.1	1.19	CCL19 ELC MIP3B SCYA19	NA	NA	NA	NA	NA	NA	NA
Q99732	45.34	27.32	NA	NA	9516	0	NA	NA	NA	NA	NA
Q99733	25.86	35.46	186	"NAP1L4 NAP2"	NA	NA	NA	NA	NA	1	1
Q99735	1.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99741	29.64	24.28	0.178	CDC6 CDC18L	NA	NA	NA	NA	NA	NA	NA
Q99742	45.93	39.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99743	68.68	50.12	0.53	NPAS2 BHLHE9 MOP4 PASD4	NA	NA	NA	NA	NA	NA	NA
Q99747	11.85	9.61	36.1	"NAPG SNAPG"	NA	NA	NA	NA	NA	1	1
Q99748	46.19	11.16	0.354	NRTN	NA	NA	NA	NA	NA	NA	NA
Q99750	65.44	56.91	0.883	MDFI	NA	NA	NA	NA	NA	NA	NA
Q99755	41.63	23.84	3.18	PIP5K1A	NA	NA	NA	NA	NA	NA	NA
Q99757	28.91	12.04	20	TXN2 TRX2	NA	NA	NA	NA	NA	NA	NA
Q99758	9.21	1.76	0.521	ABCA3 ABC3	NA	NA	NA	NA	NA	NA	NA
Q99759	43.76	44.08	3.11	MAP3K3 MAPKKK3 MEKK3	NA	NA	NA	NA	NA	NA	NA
Q99766	7.44	0	2.83	DMAC2L ATP5S ATPW	NA	NA	NA	NA	NA	NA	NA
Q99767	58.87	52.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99784	22.68	6.18	NA	NA	NA	NA	NA	NA	NA	1	1
Q99788	16.89	3.75	0.119	CMKLR1 CHEMR23 DEZ	NA	NA	NA	NA	NA	NA	NA
Q99795	22.88	18.49	5.14	GPA33	NA	NA	NA	NA	NA	NA	NA
Q99797	5.61	0.56	12.9	MIPEP MIP	NA	NA	NA	NA	NA	NA	NA
Q99798	4.48	10.38	317	ACO2	NA	NA	NA	NA	NA	1	1
Q99801	75.64	59.82	0.507	NKX3-1 NKX3.1 NKX3A	NA	NA	NA	NA	NA	NA	NA
Q99805	6.63	0.15	27	TM9SF2	NA	NA	NA	NA	NA	NA	NA
Q99807	19.35	0.46	7.06	COQ7	NA	NA	NA	NA	NA	NA	NA
Q99808	13.81	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99811	75.88	61.66	0.988	PRRX2 PMX2 PRX2	NA	NA	NA	NA	NA	NA	NA
Q99814	72.64	35.74	0.143	EPAS1 BHLHE73 HIF2A MOP2 PASD2	2034	NA	1	NA	NA	NA	NA
Q99816	18.71	32.05	48.1	TSG101	NA	NA	NA	NA	NA	1	1
Q99819	11.55	3.11	0.003	ARHGDIG	NA	NA	NA	NA	NA	NA	NA
Q99828	2.09	0	NA	NA	NA	NA	NA	NA	NA	1	1
Q99829	4.65	6.33	155	CPNE1 CPN1	NA	NA	NA	NA	NA	NA	NA
Q99832	4.41	3.68	276	CCT7 CCTH NIP7-1	NA	NA	NA	NA	NA	1	1
Q99835	30.24	20.33	0.009	SMO SMOH	6608	NA	1	NA	NA	NA	NA
Q99836	8.1	8.1	18.9	MYD88	4615	NA	1	NA	NA	NA	NA
Q99848	51.63	67.32	58.3	EBNA1BP2 EBP2	NA	NA	NA	NA	NA	1	1
Q99853	70.15	16	0.005	FOXB1 FKH5	NA	NA	NA	NA	NA	NA	NA
Q99856	72.68	62.73	5.11	ARID3A DRIL1 DRIL3 DRX E2FBP1	NA	NA	NA	NA	NA	NA	NA
Q99865	17.44	28.68	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99871	14.13	7.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99873	12.12	3.5	837	PRMT1 HMT2 HRMT1L2 IR1B4	NA	NA	NA	NA	NA	1	NA
Q99877	26.98	41.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99878	19.53	25	415	H2AC14 H2AFE HIST1H2AJ	NA	NA	NA	NA	NA	1	1
Q99879	26.98	38.09	NA	NA	NA	NA	NA	NA	NA	1	1
Q99880	26.98	37.3	792	H2BC13 H2BFC HIST1H2BL	NA	NA	NA	NA	NA	1	1
Q99884	12.57	1.72	0.76	SLC6A7 PROT	NA	NA	NA	NA	NA	NA	NA
Q99895	5.22	0	2.59	CTRC CLCR	NA	NA	NA	NA	NA	NA	NA
Q99909	52.65	63.82	0.259	SSX3	NA	NA	NA	NA	NA	NA	NA
Q99928	26.98	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99929	63.21	80.31	0.443	ASCL2 BHLHA45 HASH2	NA	NA	NA	NA	NA	NA	NA
Q99932	52.58	63.61	0.495	SPAG8	NA	NA	NA	NA	NA	NA	NA
Q99933	42.6	51.01	7.34	BAG1 HAP	NA	NA	NA	NA	NA	NA	NA
Q99935	45.96	24.59	0.351	OPRPN BPLP PROL1	NA	NA	NA	NA	NA	NA	NA
Q99941	71.69	59.74	2.11	ATF6B CREBL1 G13	NA	NA	NA	NA	NA	NA	NA
Q99942	32.77	29.44	6.95	RNF5 G16 NG2 RMA1	NA	NA	NA	NA	NA	NA	NA
Q99943	19.43	7.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99944	15.69	5.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99946	71.89	57.51	0.182	PRRT1 C6orf31 NG5	NA	NA	NA	NA	NA	1	1
Q99952	27.6	26.08	8.72	PTPN18 BDP1	NA	NA	NA	NA	NA	NA	NA
Q99954	18.65	85.82	0.302	SMR3A PBI PROL5	NA	NA	NA	NA	NA	NA	NA
Q99956	24.47	16.66	1.12	DUSP9 MKP4	NA	NA	NA	NA	NA	NA	NA
Q99958	79.24	54.29	1.03	FOXC2 FKHL14 MFH1	2303	1	NA	NA	NA	NA	NA
Q99959	47.1	31.32	13.2	PKP2	NA	NA	NA	NA	NA	1	1
Q99961	18.47	35.59	53.1	SH3GL1 CNSA1 SH3D2B	6455	NA	1	NA	NA	1	1
Q99962	13.06	33.23	9.63	SH3GL2 CNSA2 SH3D2A	NA	NA	NA	NA	NA	1	1
Q99963	11.52	9.51	NA	NA	NA	NA	NA	NA	NA	1	1
Q99965	14.01	2.17	0.06	ADAM2 FTNB	NA	NA	NA	NA	NA	NA	NA
Q99966	66.32	71.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99967	83.7	77.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99969	14.72	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99972	19.84	23.8	1.25	MYOC GLC1A TIGR	NA	NA	NA	NA	NA	NA	NA
Q99973	17.35	7.87	1.85	TEP1 TLP1 TP1	NA	NA	NA	NA	NA	NA	NA
Q99983	15.67	10.45	9.75	OMD SLRR2C UNQ190/PRO216	NA	NA	NA	NA	NA	NA	NA
Q99985	12.64	8.65	1.11	SEMA3C SEMAE	NA	NA	NA	NA	NA	NA	NA
Q99986	16.91	14.14	48.9	VRK1	NA	NA	NA	NA	NA	1	NA
Q99988	22.4	21.42	3.96	GDF15 MIC1 PDF PLAB PTGFB	NA	NA	NA	NA	NA	NA	NA
Q99990	65.11	67.05	0.199	VGLL1 TDU	NA	NA	NA	NA	NA	NA	NA
Q99996	97.69	27.35	6.89	AKAP9 AKAP350 AKAP450 KIAA0803	NA	NA	NA	NA	NA	1	1
Q99999	12.29	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPU6	9.57	9.39	17.3	DPYSL5 CRMP5 ULIP6	NA	NA	NA	NA	NA	NA	NA
Q9BPU9	0	0	0.192	B9D2 MKSR2	NA	NA	NA	NA	NA	NA	NA
Q9BPV8	16.1	5.08	0.003	P2RY13 GPR86 GPR94 FKSG77	NA	NA	NA	NA	NA	NA	NA
Q9BPW4	8.83	0.28	0.004	APOL4	NA	NA	NA	NA	NA	1	1
Q9BPW5	28.62	10.48	2.31	RASL11B	NA	NA	NA	NA	NA	NA	NA
Q9BPW8	16.9	0.7	229	NIPSNAP1	NA	NA	NA	NA	NA	1	1
Q9BPW9	6.26	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPX1	5.18	9.25	0.795	HSD17B14 DHRS10 SDR3 SDR47C1 UNQ502/PRO474	NA	NA	NA	NA	NA	NA	NA
Q9BPX3	25.02	12.11	37	NCAPG CAPG NYMEL3	NA	NA	NA	NA	NA	NA	NA
Q9BPX5	7.84	16.99	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPX6	21.42	14.07	4.03	MICU1 CALC CBARA1	NA	NA	NA	NA	NA	NA	NA
Q9BPX7	12.11	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPY3	12.82	3.13	2.6	FAM118B	NA	NA	NA	NA	NA	1	NA
Q9BPY8	12.32	36.98	1.49	HOPX HOD HOP LAGY NECC1 OB1	NA	NA	NA	NA	NA	1	1
Q9BPZ2	17.44	28.68	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPZ3	22.04	40.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BPZ7	36.59	13.98	1.95	MAPKAP1 MIP1 SIN1	NA	NA	NA	NA	NA	NA	NA
Q9BQ04	56.26	11.14	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BQ08	11.71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQ13	10.98	10.98	1.51	KCTD14	NA	NA	NA	NA	NA	NA	NA
Q9BQ15	45.49	52.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQ16	35.09	12.15	0.344	SPOCK3 TICN3 UNQ409/PRO771	NA	NA	NA	NA	NA	NA	NA
Q9BQ24	20.51	0.85	1.49	ZFYVE21	NA	NA	NA	NA	NA	NA	NA
Q9BQ31	14.46	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQ39	27.67	30.12	32.4	DDX50	NA	NA	NA	NA	NA	1	1
Q9BQ48	34.78	31.52	2.51	MRPL34	NA	NA	NA	NA	NA	NA	NA
Q9BQ49	1.33	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQ50	6.09	5.37	0.101	TREX2	NA	NA	NA	NA	NA	NA	NA
Q9BQ51	18.31	6.22	4.95	PDCD1LG2 B7DC CD273 PDCD1L2 PDL2	80380	NA	1	NA	NA	NA	NA
Q9BQ52	15.13	17.55	27.6	ELAC2 HPC2	NA	NA	NA	NA	NA	1	1
Q9BQ61	55.11	89.77	43.7	TRIR C19orf43	NA	NA	NA	NA	NA	1	1
Q9BQ65	16.6	27.54	0.083	USB1 C16orf57	NA	NA	NA	NA	NA	NA	NA
Q9BQ66	0	0	0.535	KRTAP4-12 KAP4.12 KRTAP4.12	NA	NA	NA	NA	NA	NA	NA
Q9BQ67	14.79	29.37	36.2	GRWD1 GRWD KIAA1942 WDR28	NA	NA	NA	NA	NA	1	1
Q9BQ69	12.61	5.84	16.9	MACROD1 LRP16	NA	NA	NA	NA	NA	1	1
Q9BQ70	33.72	34.31	3.91	TCF25 KIAA1049 NULP1 FKSG26	NA	NA	NA	NA	NA	NA	NA
Q9BQ75	30.46	33.33	6.5	CMSS1 C3orf26	NA	NA	NA	NA	NA	1	1
Q9BQ83	10.18	21.45	0.229	SLX1A GIYD1 SLX1; SLX1B GIYD2 SLX1	NA	NA	NA	NA	NA	NA	NA
Q9BQ87	4.21	16.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQ89	73.55	69.83	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BQ90	3.14	0.52	0.356	KLHDC3 PEAS	NA	NA	NA	NA	NA	NA	NA
Q9BQ95	21.8	20.64	10.9	ECSIT	NA	NA	NA	NA	NA	NA	NA
Q9BQA1	4.38	9.35	88.9	WDR77 MEP50 WD45 HKMT1069 Nbla10071	NA	NA	NA	NA	NA	NA	NA
Q9BQA5	14.31	25.14	0.378	HINFP MIZF ZNF743	NA	NA	NA	NA	NA	1	NA
Q9BQA9	14.43	8.55	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQB4	38.02	32.86	0.645	SOST UNQ2976/PRO7455/PRO7476	50964	0	NA	NA	NA	NA	NA
Q9BQB6	10.42	1.22	6.57	VKORC1 VKOR MSTP134 MSTP576 UNQ308/PRO351	NA	NA	NA	NA	NA	NA	NA
Q9BQC3	10.83	16.15	4.26	DPH2 DPH2L2	NA	NA	NA	NA	NA	NA	NA
Q9BQC6	0.98	0	6.72	MRPL57 MRP63	NA	NA	NA	NA	NA	NA	NA
Q9BQD1	8.13	23.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQD3	39.2	48.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQD7	30.63	8.51	0.134	ANTKMT C16orf24 FAM173A RJD7	NA	NA	NA	NA	NA	NA	NA
Q9BQE3	5.79	6.68	799	TUBA1C TUBA6	NA	NA	NA	NA	NA	1	1
Q9BQE4	28.57	53.43	3.05	SELENOS SELS VIMP AD-015 SBBI8	NA	NA	NA	NA	NA	NA	NA
Q9BQE5	2.67	6.82	42.9	APOL2	NA	NA	NA	NA	NA	NA	NA
Q9BQE6	24.22	65.74	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BQE9	79.2	81.68	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQF6	58.85	41.23	0.423	SENP7 KIAA1707 SSP2 SUSP2	NA	NA	NA	NA	NA	NA	NA
Q9BQG0	31.17	27.86	71.2	MYBBP1A P160	NA	NA	NA	NA	NA	1	1
Q9BQG1	45.08	36.44	0.215	SYT3	NA	NA	NA	NA	NA	NA	NA
Q9BQG2	1.51	0.86	1.74	NUDT12	NA	NA	NA	NA	NA	NA	NA
Q9BQI0	5.33	14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQI3	41.11	24.92	0.199	EIF2AK1 HRI KIAA1369 PRO1362	NA	NA	NA	NA	NA	1	NA
Q9BQI4	16.66	14.81	0.097	CCDC3	NA	NA	NA	NA	NA	NA	NA
Q9BQI5	59.9	62.68	0.766	SGIP1	NA	NA	NA	NA	NA	1	1
Q9BQI6	16.91	9.26	0.082	SLF1 ANKRD32 BRCTD1	NA	NA	NA	NA	NA	NA	NA
Q9BQI7	46.95	41.89	0.595	PSD2 EFA6C	NA	NA	NA	NA	NA	NA	NA
Q9BQI9	25.62	45.19	1.78	NRIP2	NA	NA	NA	NA	NA	NA	NA
Q9BQJ4	4.97	0	0.081	TMEM47 BCMP1 TM4SF10	NA	NA	NA	NA	NA	NA	NA
Q9BQK8	52.17	47.12	0.654	LPIN3 LIPN3L	NA	NA	NA	NA	NA	NA	NA
Q9BQL6	28.21	2.51	3.55	FERMT1 C20orf42 KIND1 URP1	NA	NA	NA	NA	NA	NA	NA
Q9BQM9	37.25	73.85	0.053	C20orf144	NA	NA	NA	NA	NA	NA	NA
Q9BQN1	66.39	54.35	0.508	FAM83C C20orf128	NA	NA	NA	NA	NA	NA	NA
Q9BQP7	21.8	12.5	8.12	MGME1 C20orf72 DDK1	NA	NA	NA	NA	NA	NA	NA
Q9BQP9	17.32	10.23	0.174	BPIFA3 C20orf71 SPLUNC3	NA	NA	NA	NA	NA	NA	NA
Q9BQQ3	53.63	57.5	5.26	GORASP1 GOLPH5 GRASP65	NA	NA	NA	NA	NA	NA	NA
Q9BQQ7	22.84	0	0.226	RTP3 TMEM7 Z3CXXC3	NA	NA	NA	NA	NA	NA	NA
Q9BQR3	13.79	2.06	0.106	PRSS27 MPN UNQ1884/PRO4327	NA	NA	NA	NA	NA	NA	NA
Q9BQS2	28.97	5.93	0.365	SYT15	NA	NA	NA	NA	NA	NA	NA
Q9BQS6	26.41	54.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BQS7	6.04	4.49	0.999	HEPH KIAA0698 UNQ2562/PRO6242	NA	NA	NA	NA	NA	1	1
Q9BQS8	72.39	38.56	3.42	FYCO1 ZFYVE7	79443	0	NA	NA	NA	NA	NA
Q9BQT8	3.01	0	0.258	SLC25A21 ODC	NA	NA	NA	NA	NA	NA	NA
Q9BQT9	16.84	12.34	0.64	CLSTN3 CS3 KIAA0726	NA	NA	NA	NA	NA	NA	NA
Q9BQW3	42.69	20.26	0.311	EBF4 COE4 KIAA1442	NA	NA	NA	NA	NA	NA	NA
Q9BQY4	70.13	50.34	1.07	RHOXF2 PEPP2 THG1	NA	NA	NA	NA	NA	NA	NA
Q9BQY6	9.92	0	0.511	WFDC6 C20orf171 WAP6	NA	NA	NA	NA	NA	NA	NA
Q9BQY9	54.05	60.23	2.6	DBNDD2 C20orf35	NA	NA	NA	NA	NA	NA	NA
Q9BR01	5.63	4.22	0.298	SULT4A1 SULTX3	NA	NA	NA	NA	NA	NA	NA
Q9BR09	7.01	15.43	0.183	NEURL2 C20orf163	NA	NA	NA	NA	NA	NA	NA
Q9BR10	18.94	51.54	0	SPATA25 C20orf165 TSG23	NA	NA	NA	NA	NA	NA	NA
Q9BR11	3.91	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BR26	9.71	6.53	0.006	OCSTAMP C20orf123	NA	NA	NA	NA	NA	NA	NA
Q9BR39	38.5	62.06	1.86	JPH2 JP2	NA	NA	NA	NA	NA	NA	NA
Q9BR46	9.27	51.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BR61	11.34	11.7	4.21	ACBD6	NA	NA	NA	NA	NA	NA	NA
Q9BR76	13.08	16.97	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BR77	19.87	18.03	0.233	CCDC77	NA	NA	NA	NA	NA	1	1
Q9BR84	5.39	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRA0	30.4	31.2	1.35	"NAA38 LSMD1 MAK31 PFAAP2"	NA	NA	NA	NA	NA	NA	NA
Q9BRA2	0.81	0	93.5	TXNDC17 TXNL5	NA	NA	NA	NA	NA	1	1
Q9BRB3	19.21	11.44	0.19	PIGQ GPI1	NA	NA	NA	NA	NA	NA	NA
Q9BRC7	9.84	5.77	0.243	PLCD4	NA	NA	NA	NA	NA	NA	NA
Q9BRD0	74.31	90.63	6.36	BUD13	NA	NA	NA	NA	NA	1	1
Q9BRF8	3.5	1.27	13	CPPED1 CSTP1	NA	NA	NA	NA	NA	NA	NA
Q9BRG1	1.13	0	26.7	VPS25 DERP9 EAP20	NA	NA	NA	NA	NA	NA	NA
Q9BRG2	27.95	33.5	1.11	SH2D3A NSP1 UNQ175/PRO201	NA	NA	NA	NA	NA	NA	NA
Q9BRH9	10.73	17.43	0.084	ZNF251	NA	NA	NA	NA	NA	NA	NA
Q9BRI3	19.5	8.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRJ2	15.03	7.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRJ6	48.96	57.21	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BRJ7	6.16	0	23	NUDT16L1 SDOS TIRR	NA	NA	NA	NA	NA	1	1
Q9BRJ9	71.26	79.47	0.503	MESP1 BHLHC5	NA	NA	NA	NA	NA	NA	NA
Q9BRK0	44.44	36.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRK3	15.38	11.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRK4	73.69	61.43	1.19	LZTS2 KIAA1813 LAPSER1	NA	NA	NA	NA	NA	1	1
Q9BRK5	29.83	23.48	149	SDF4 CAB45 PSEC0034	NA	NA	NA	NA	NA	NA	NA
Q9BRL6	69.5	90.42	NA	NA	NA	NA	NA	NA	NA	1	1
Q9BRL7	0.66	0	0.036	SEC22C SEC22L3 UNQ459/PRO784	NA	NA	NA	NA	NA	NA	NA
Q9BRN9	23.88	1.21	0.472	TM2D3 BLP2	NA	NA	NA	NA	NA	1	1
Q9BRP0	24.72	37.09	0.286	OVOL2 ZNF339	NA	NA	NA	NA	NA	NA	NA
Q9BRP1	16.75	13.4	3.34	PDCD2L	NA	NA	NA	NA	NA	NA	NA
Q9BRP4	0.76	2.04	7.24	PAAF1 WDR71	NA	NA	NA	NA	NA	NA	NA
Q9BRP7	0.48	0.8	0.004	FDXACB1	NA	NA	NA	NA	NA	NA	NA
Q9BRP8	59.8	93.13	72.2	PYM1 PYM WIBG	NA	NA	NA	NA	NA	NA	NA
Q9BRP9	10.88	100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRQ0	82.26	82.26	2.73	PYGO2 PP7910	NA	NA	NA	NA	NA	NA	NA
Q9BRQ3	4.95	13.53	0.302	NUDT22 PP11246	NA	NA	NA	NA	NA	NA	NA
Q9BRQ4	2.99	0	0.036	CFAP300 C11orf70	NA	NA	NA	NA	NA	NA	NA
Q9BRQ5	25.42	18.64	0.281	ORAI3 TMEM142C	NA	NA	NA	NA	NA	NA	NA
Q9BRQ6	35.74	72.76	11	CHCHD6 CHCM1 MIC25	NA	NA	NA	NA	NA	1	1
Q9BRQ8	2.68	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRR0	45.16	29.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRR3	10.66	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRR6	5.43	0.8	21.5	ADPGK PSEC0260	NA	NA	NA	NA	NA	NA	NA
Q9BRR8	67.56	64.87	0.903	GPATCH1 ECGP GPATC1	NA	NA	NA	NA	NA	NA	NA
Q9BRR9	46.26	38	2.32	ARHGAP9	NA	NA	NA	NA	NA	NA	NA
Q9BRS2	33.62	39.08	2.52	RIOK1 RIO1	NA	NA	NA	NA	NA	NA	NA
Q9BRS8	54.37	59.26	1.45	LARP6	NA	NA	NA	NA	NA	NA	NA
Q9BRT2	9.52	19.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRT3	13.91	18.26	14.1	MIEN1 C17orf37 RDX12 XTP4	NA	NA	NA	NA	NA	NA	NA
Q9BRT6	71.31	76.74	26.2	LLPH C12orf31 cPERP-G	NA	NA	NA	NA	NA	1	1
Q9BRT7	80.85	100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRT8	11.13	9.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRT9	8.52	10.31	16.1	GINS4 SLD5	NA	NA	NA	NA	NA	NA	NA
Q9BRU2	43	75	1.99	TCEAL7	NA	NA	NA	NA	NA	NA	NA
Q9BRU9	29.31	30.92	2.5	UTP23 C8orf53	NA	NA	NA	NA	NA	1	1
Q9BRV3	4.07	0	0.285	SLC50A1 RAG1AP1 SCP	NA	NA	NA	NA	NA	NA	NA
Q9BRV8	8.21	22.7	1.92	SIKE1 SIKE	NA	NA	NA	NA	NA	NA	NA
